object_id,title,object_begin_date,object_end_date,department,century,accessionyear
669451,Untitled (Studio),2014,2014,Modern and Contemporary Art,21th Century CE,2015
670765,The Death of Cleopatra,1645,1655,European Paintings,17th Century CE,2016
671401,,1990,1990,Asian Art,20th Century CE,2018
671456,Chrysanthemums in the Garden at Petit-Gennevilliers,1893,1893,European Paintings,19th Century CE,2014
675873,The Card Players,1930,1930,Modern and Contemporary Art,20th Century CE,2015
676034,작자미상 산신과 호랑이   조선|作者未詳 山神圖   朝鮮|Mountain God with Tiger and Attendants,1874,1874,Asian Art,19th Century CE,2015
676458,Let My People Go,1930,1940,Modern and Contemporary Art,20th Century CE,2015
677108,Mao,1973,1973,Modern and Contemporary Art,20th Century CE,1983
677109,Mao,1973,1973,Modern and Contemporary Art,20th Century CE,1983
677110,Mao,1973,1973,Modern and Contemporary Art,20th Century CE,1983
677111,Mao,1973,1973,Modern and Contemporary Art,20th Century CE,1983
677112,Mao,1973,1973,Modern and Contemporary Art,20th Century CE,1983
677113,Mao,1973,1973,Modern and Contemporary Art,20th Century CE,1983
677114,Mao,1973,1973,Modern and Contemporary Art,20th Century CE,1983
677115,Mao,1973,1973,Modern and Contemporary Art,20th Century CE,1983
677116,Mao,1973,1973,Modern and Contemporary Art,20th Century CE,1983
677117,Mao,1973,1973,Modern and Contemporary Art,20th Century CE,1983
677118,Mao,1973,1973,Modern and Contemporary Art,20th Century CE,1983
677119,Mao,1973,1973,Modern and Contemporary Art,20th Century CE,1983
677910,Untitled (Cracked Watermelon),1885,1895,The American Wing,19th Century CE,2015
678013,Tiger in Repose,1845,1870,European Paintings,19th Century CE,2015
679069,Elysium,1973,2003,Modern and Contemporary Art,20th Century CE,2016
679656,Guano (Menhir),1959,1964,Modern and Contemporary Art,20th Century CE,2015
679658,Guano (Palisade),1958,1963,Modern and Contemporary Art,20th Century CE,2015
679686,Hortensia,1884,1884,European Paintings,19th Century CE,2015
679844,Fish Market,1568,1568,European Paintings,16th Century CE,2015
680923,The Sense of Sight,1986,1986,Modern and Contemporary Art,20th Century CE,2015
681017,"""Tehuacan"" Mexican landscape",1904,1904,The American Wing,20th Century CE,2015
681018,Atmospheric landscape at sunset,1904,1904,The American Wing,20th Century CE,2015
681021,Tacsonia,1895,1905,Modern and Contemporary Art,19th Century CE,2019
681023,White Tulips,1895,1905,Modern and Contemporary Art,19th Century CE,2019
684606,Boys Fishing,1846,1846,The American Wing,19th Century CE,2015
685040,Woman at a Balcony,1887,1888,European Paintings,19th Century CE,2015
685337,Newport,1890,1891,The American Wing,19th Century CE,2019
686268,Untitled,1965,1965,Modern and Contemporary Art,20th Century CE,2015
687431,"Untitled (Man with Gun, Man on Knees, Man Checking Watch)",2001,2001,Modern and Contemporary Art,21th Century CE,2015
687513,The Lamentation,1555,1565,European Paintings,16th Century CE,2015
687836,邱黯雄 《新山海經一》 動畫原稿|New Classic of Mountains and Seas I,2006,2006,Asian Art,21th Century CE,2016
687841,邱黯雄 《新山海經一》 動畫原稿|New Classic of Mountains and Seas I,2006,2006,Asian Art,21th Century CE,2016
688224,Sphere,1960,2010,Islamic Art,20th Century CE,2015
688226,Portrait of Shamloo,1977,2027,Islamic Art,20th Century CE,2015
688593,Ada,1957,1957,Modern and Contemporary Art,20th Century CE,2015
688594,Red Coat,1982,1982,Modern and Contemporary Art,20th Century CE,2015
689627,當代   李華生   9616|9616,1996,1996,Asian Art,20th Century CE,2015
689628,,2004,2004,Asian Art,21th Century CE,2015
689957,Purple Wind,1995,1995,Modern and Contemporary Art,20th Century CE,2016
690375,Tree Study,1845,1855,European Paintings,19th Century CE,2016
692597,Saint Francis of Assisi,1480,1481,European Paintings,15th Century CE,2017
693700,"Air: 24 Hours, Seven A.M.",1991,1992,Modern and Contemporary Art,20th Century CE,2015
694642,"The Trees, Early Afternoon, France",1900,1910,The American Wing,19th Century CE,2015
694690,Nicole,2014,2014,Modern and Contemporary Art,21th Century CE,2022
695495,Sunset at Etretat,1844,1898,European Paintings,19th Century CE,2016
695496,Bust of a Man (Saint Matthias?),1715,1720,European Paintings,18th Century CE,2016
695500,View of Rome with Ruined Church,1825,1835,European Paintings,19th Century CE,2016
695523,Cloud Study in the Late Afternoon,1840,1840,European Paintings,19th Century CE,2016
695524,"View of the Basilica of Constantine, Rome",1825,1829,European Paintings,19th Century CE,2016
695525,An Arcade in the Colosseum,1777,1783,European Paintings,18th Century CE,2016
695526,Moonlit View of the River Elbe at Dresden,1826,1826,European Paintings,19th Century CE,2016
695528,View of Notre Dame de Versailles from the plaine de Rocquencourt towards the South,1833,1847,European Paintings,19th Century CE,2016
695529,Sky Study (Sunset),1841,1907,European Paintings,19th Century CE,2016
695531,Clouds Heavy with Rain above Flyvesandsbakkerne and Lake Arresø,1838,1838,European Paintings,19th Century CE,2016
695533,"Temple of Venus, Rome",1824,1827,European Paintings,19th Century CE,2016
695534,View of Cervara,1833,1836,European Paintings,19th Century CE,2016
695535,"The Nymphaeum of Egeria, Valle della Caffarella, near Rome",1795,1805,European Paintings,18th Century CE,2016
695536,Megalopolis,1829,1829,European Paintings,19th Century CE,2016
696713,"Souvenir card with sail boat and row boat scene from the Miniature Paintings on Convex Tin series (PX108), issued by Zubelda Cigarettes",1900,1935,Drawings and Prints,19th Century CE,1963
696714,"Souvenir card with sail boat scene from the Miniature Paintings on Convex Tin series (PX108), issued by Zubelda Cigarettes",1900,1935,Drawings and Prints,19th Century CE,1963
698529,"Dance in a Subterranean Roundhouse at Clear Lake, California",1878,1878,The American Wing,19th Century CE,2016
698736,,1974,1974,Asian Art,20th Century CE,2016
698738,,1977,1977,Asian Art,20th Century CE,2016
698739,,1973,1973,Asian Art,20th Century CE,2016
698749,Self-Portrait at Spurveskjul,1911,1911,European Paintings,20th Century CE,2020
698757,Bottle of Marc Vieux,1912,1912,Modern and Contemporary Art,20th Century CE,2015
700412,,1979,1979,Asian Art,20th Century CE,2016
700697,Untitled,1967,1967,Modern and Contemporary Art,20th Century CE,2016
701452,清　王鑑　倣范中立溪亭山色圖　軸|Mountain Scenery with Streams and Pavilions in the Style of Fan Kuan,1667,1667,Asian Art,17th Century CE,2015
701989,Emma Van Name,1805,1805,The American Wing,19th Century CE,2016
702565,I Am Baghdad V,1973,2033,Islamic Art,20th Century CE,2016
702752,Christ and the Woman of Samaria,1715,1720,European Paintings,18th Century CE,2015
702950,Alphabet No. 2,1962,1968,Modern and Contemporary Art,20th Century CE,2016
705226,Commission #2: Friedrich (4),2006,2006,Modern and Contemporary Art,21th Century CE,2015
705667,Stretchers,1979,1979,Modern and Contemporary Art,20th Century CE,2019
706802,Lincoln Kirstein,1941,1941,Modern and Contemporary Art,20th Century CE,2016
706803,Self Portrait,1947,1947,Modern and Contemporary Art,20th Century CE,2016
707486,Gray and Brass,1907,1907,The American Wing,20th Century CE,2018
712013,"Grape Vines and Fruit, with Three Wagtails",1615,1618,European Paintings,17th Century CE,2016
712182,Moonlight,1898,1898,The American Wing,19th Century CE,2016
712209,當代   鄭重賓   拓展地带|Unfolding Landscape,2015,2015,Asian Art,21th Century CE,2016
712219,After 'Khusraw and Shirin',1959,2059,Islamic Art,20th Century CE,2016
712220,After 'Portrait of the Uzbek Emir Shaybani Khan',1959,2059,Islamic Art,20th Century CE,2016
712539,Saint Philip Neri (1515–1595),1645,1646,European Paintings,17th Century CE,2016
712946,The Calling of Saint Matthew,1625,1630,European Paintings,17th Century CE,2016
716525,Vietnamese Head,1970,1970,Modern and Contemporary Art,20th Century CE,2016
718431,,1951,1951,Asian Art,20th Century CE,2016
718433,,1934,1954,Asian Art,20th Century CE,2016
718434,,1952,1955,Asian Art,20th Century CE,2016
719486,The Marriage of the Virgin,1685,1695,The American Wing,17th Century CE,2016
720560,Barkcloth Painting,1982,1982,"Arts of Africa, Oceania, and the Americas",20th Century CE,2017
720569,Barkcloth Painting,1982,1982,"Arts of Africa, Oceania, and the Americas",20th Century CE,2017
720570,Barkcloth Painting,1982,1982,"Arts of Africa, Oceania, and the Americas",20th Century CE,2017
720571,Barkcloth Painting,1982,1982,"Arts of Africa, Oceania, and the Americas",20th Century CE,2017
720572,Barkcloth Painting,1982,1982,"Arts of Africa, Oceania, and the Americas",20th Century CE,2017
720573,Barkcloth Painting,1982,1982,"Arts of Africa, Oceania, and the Americas",20th Century CE,2017
720574,Barkcloth Painting,1982,1982,"Arts of Africa, Oceania, and the Americas",20th Century CE,2017
724721,Duck Walk,2016,2016,Modern and Contemporary Art,21th Century CE,2017
725889,Gigantomachy II,1966,1966,Modern and Contemporary Art,20th Century CE,2016
725932,Equilibrio,2012,2012,Modern and Contemporary Art,21th Century CE,2019
726543,Monsignor Giuseppe Spina (1756–1828),1798,1798,European Paintings,18th Century CE,2016
727970,Finger x 2,2015,2015,Modern and Contemporary Art,21th Century CE,2016
728021,Cord Painting 15,1977,1977,Modern and Contemporary Art,20th Century CE,2017
728075,Spring,2016,2016,Photographs,21th Century CE,2016
728108,Henry in the Hamptons,1992,1992,Modern and Contemporary Art,20th Century CE,2016
728109,Flowers,1965,1965,Modern and Contemporary Art,20th Century CE,2016
729894,The Age of the Desert,1957,1957,Modern and Contemporary Art,20th Century CE,2016
733808,"The Liar, the copy of the Liar - 1",1991,1994,Modern and Contemporary Art,20th Century CE,2017
736275,The Monastery of San Benedetto above the Aniene River at Subiaco,1811,1811,European Paintings,19th Century CE,2016
740620,A Portrait of a Statesman,1852,1902,Islamic Art,19th Century CE,2016
742651,Hester Bayard,1749,1749,The American Wing,18th Century CE,2017
742652,John Van Cortland,1749,1752,The American Wing,18th Century CE,2017
744263,Hor. #4 1/2,1997,1997,Modern and Contemporary Art,20th Century CE,2016
744549,Smashed Strokes Hope,1971,1971,Modern and Contemporary Art,20th Century CE,2018
744945,Studio Table with Figure I,1965,1965,Modern and Contemporary Art,20th Century CE,2017
745853,Machine,1949,1949,Modern and Contemporary Art,20th Century CE,2017
746743,Untitled,1988,1988,Modern and Contemporary Art,20th Century CE,2017
747042,Flying Dutchman,1920,1920,Modern and Contemporary Art,20th Century CE,2017
747199,The Virgin of Carmen and the Souls of Purgatory with St. Joseph and the Prophet Elijah,1715,1725,The American Wing,18th Century CE,2017
747276,n/eighty nine,2016,2016,Modern and Contemporary Art,21th Century CE,2017
747297,Untitled (Eisenhower says peace...),1953,1960,Modern and Contemporary Art,20th Century CE,2017
747303,Untitled (June 14 1961 Governor John),1961,1961,Modern and Contemporary Art,20th Century CE,2017
747607,Woman Playing a Guitar,1613,1623,European Paintings,17th Century CE,2017
747674,New York #2,1953,1953,Modern and Contemporary Art,20th Century CE,2017
748346,Violin and Engraving,1913,1913,Modern and Contemporary Art,20th Century CE,2022
748947,Ellen Maurice (1578–1626),1597,1597,European Paintings,16th Century CE,2017
749431,Ferman,1967,2017,Islamic Art,20th Century CE,2017
749517,Nasty Weather,2004,2004,Modern and Contemporary Art,21th Century CE,2017
749639,Inferno,1908,1908,European Paintings,20th Century CE,2017
750855,The Alpine Retreat,2016,2016,Modern and Contemporary Art,21th Century CE,2017
752037,Self-Portrait,1975,1975,Modern and Contemporary Art,20th Century CE,2017
752047,A Reconnaissance,1902,1902,The American Wing,20th Century CE,2019
752049,Fly the Wild,2017,2017,Modern and Contemporary Art,21th Century CE,2017
753981,Young Man Not Afraid to Talk to His Mother-in-Law,1950,1950,Modern and Contemporary Art,20th Century CE,2021
754093,Untitled,2016,2016,Modern and Contemporary Art,21th Century CE,2017
754588,The Couple,1956,1956,Modern and Contemporary Art,20th Century CE,2017
754594,The Astrologer,1964,1964,Modern and Contemporary Art,20th Century CE,2017
754595,Abstract Signs and Temple Frieze,1964,1964,Modern and Contemporary Art,20th Century CE,2017
754596,The Temple,1975,1980,Modern and Contemporary Art,20th Century CE,2017
755130,Spring Veils,1973,1973,Modern and Contemporary Art,20th Century CE,2017
755136,Summer Game,1972,1972,Modern and Contemporary Art,20th Century CE,2017
759618,"The Water Towers of Marfil, Mexico",1885,1895,The American Wing,19th Century CE,2017
760930,The Deluge V,2007,2007,Modern and Contemporary Art,21th Century CE,2017
761196,Roma,1971,1971,Modern and Contemporary Art,20th Century CE,2021
761207,Untitled (Kufa Gate Shape),1967,1967,Modern and Contemporary Art,20th Century CE,2021
761208,Flowers,1964,1964,Modern and Contemporary Art,20th Century CE,2021
761209,Flowers,1964,1964,Modern and Contemporary Art,20th Century CE,2021
761218,Untitled,1981,1981,Modern and Contemporary Art,20th Century CE,2021
761234,YAZD III,1968,1968,Modern and Contemporary Art,20th Century CE,2021
761235,Ladies and Gentlemen,1975,1975,Modern and Contemporary Art,20th Century CE,2021
761270,Jughead,1987,1987,Modern and Contemporary Art,20th Century CE,2021
761570,Carlo Rimbotti (1518–1591),1548,1548,European Paintings,16th Century CE,2017
764086,Saint Bonaventure and Saint Anthony of Padua,1670,1690,The American Wing,17th Century CE,2018
764087,Saint Christopher,1710,1720,The American Wing,18th Century CE,2018
764089,Emblem of Folly,1700,1799,The American Wing,17th Century CE,2018
764090,Adam and Eve in Paradise,1700,1799,The American Wing,17th Century CE,2022
764091,Our Lady of Valvanera,1765,1775,The American Wing,18th Century CE,2018
764092,"Our Lady of Mercy, called “The Pilgrim of Quito”",1730,1740,The American Wing,18th Century CE,2018
764093,Saint Barbara,1775,1799,The American Wing,18th Century CE,2018
764094,Our Lady of Cocharcas,1759,1759,The American Wing,18th Century CE,2019
764095,"Christ Carrying the Cross, called ""The Lord of the Fall""",1770,1775,The American Wing,18th Century CE,2018
764096,The Soul of the Virgin Mary,1700,1799,The American Wing,17th Century CE,2018
765275,,1760,1800,Asian Art,18th Century CE,2017
765285,Young Wife: First Stew,1854,1854,The American Wing,19th Century CE,2017
765918,Schwarzwald,1982,1982,Modern and Contemporary Art,20th Century CE,2021
766640,How Do You Sleep At Night?,2017,2017,Modern and Contemporary Art,21th Century CE,2017
767842,Prince Holding a Falcon,1795,1845,Islamic Art,18th Century CE,2017
768547,The Wood Sawyer,1842,1842,The American Wing,19th Century CE,2018
769294,The Adoration of the Shepherds,1535,1540,European Paintings,16th Century CE,2017
769297,Pope Clement X (1590–1676),1670,1671,European Paintings,17th Century CE,2017
769369,"Andrea Motley Crabtree, the first",2017,2017,Modern and Contemporary Art,21th Century CE,2018
770595,The Crucifixion,1395,1405,European Paintings,14th Century CE,2018
771516,The Story of the Queen of Sheba,20,20,"Arts of Africa, Oceania, and the Americas",1th Century CE,2017
772894,1992,1992,1992,Modern and Contemporary Art,20th Century CE,2017
775492,The Late Follower,2017,2017,Modern and Contemporary Art,21th Century CE,2019
778080,Roman Head,1930,1930,Modern and Contemporary Art,20th Century CE,2018
778160,Les porteuses d'eau,1956,1956,Modern and Contemporary Art,20th Century CE,2019
778892,Wanjina,1990,1990,"Arts of Africa, Oceania, and the Americas",20th Century CE,1999
780292,"The Hall of Antiquities at Charlottenborg Palace, Copenhagen",1830,1830,European Paintings,19th Century CE,2018
782303,Imaginary View with a Tomb by the Lagoon,1740,1743,European Paintings,18th Century CE,2018
